run_id,window_start,window_end,window_seconds,request_rate,error_rate,success_rate,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,publish_rate,publish_error_rate,publish_latency_mean_ms,orders_created_rate
run_b,2026-08-31T16:41:04.792955+00:00,2026-08-31T16:41:14.848453+00:00,10.055,2.983442737273203,0.0,1.0,3.033333333333333,2.5,4.5,4.75,2.983442737273203,0.0,1.6544566683781643,2.983442737273203
run_b,2026-08-31T16:41:14.848453+00:00,2026-08-31T16:41:24.906070+00:00,10.058,2.8833865315219565,0.0,1.0,3.0,2.5,4.5,4.75,2.8833865315219565,0.0,1.597589664642924,2.8833865315219565
run_b,2026-08-31T16:41:39.064473+00:00,2026-08-31T16:41:49.122337+00:00,10.058,10.73786722602161,0.0,1.0,3.0,2.5,4.5,4.75,10.73786722602161,0.0,1.595933338480622,10.73786722602161
run_b,2026-08-31T16:41:49.122337+00:00,2026-08-31T16:41:59.172094+00:00,10.05,10.647023600641264,0.0,1.0,3.0186915887850465,2.5,4.5,4.749999999999999,10.647023600641264,0.0,1.6080261693362181,10.647023600641264
run_b,2026-08-31T16:41:59.172094+00:00,2026-08-31T16:42:09.221541+00:00,10.049,10.746859682617288,0.0,1.0,3.0,2.5,4.5,4.75,10.746859682617288,0.0,1.5735583351838782,10.746859682617288
run_b,2026-08-31T16:42:09.221541+00:00,2026-08-31T16:42:19.266970+00:00,10.045,10.75115806072519,0.0,1.0,3.0555555555555554,2.5,4.5,4.75,10.75115806072519,0.0,1.6464259242638946,10.75115806072519
run_b,2026-08-31T16:42:19.266970+00:00,2026-08-31T16:42:29.318767+00:00,10.052,10.64486289611087,0.0,1.0,3.0186915887850465,2.5,4.5,4.749999999999999,10.64486289611087,0.0,1.6183943920725277,10.64486289611087
run_b,2026-08-31T16:42:29.318767+00:00,2026-08-31T16:42:39.367376+00:00,10.049,10.64823995090887,0.0,1.0,3.0654205607476634,2.5,4.5,4.749999999999999,10.64823995090887,0.0,1.6550719640087161,10.64823995090887
run_b,2026-08-31T16:42:53.700810+00:00,2026-08-31T16:43:03.757924+00:00,10.057,2.982963138373215,0.0,1.0,3.0,2.5,4.5,4.75,2.982963138373215,0.0,1.6057000146247447,2.982963138373215
run_b,2026-08-31T16:43:03.757924+00:00,2026-08-31T16:43:13.805801+00:00,10.048,2.886181943182266,0.0,1.0,3.0344827586206895,2.5,4.5,4.75,2.886181943182266,0.0,1.58317931446022,2.886181943182266
